measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Canada,Female,95+ years,Ischemic heart disease,Percent,2019,0.008167389621348359,0.010034220315182174,0.00638769173087509
Incidence,Canada,Both,95+ years,Ischemic heart disease,Percent,2019,0.00823741589718993,0.010128176283728332,0.006413721768944322
Incidence,Canada,Male,95+ years,Ischemic heart disease,Rate,2019,5585.447212529761,7113.02164193675,4225.6948707
Incidence,Canada,Female,95+ years,Ischemic heart disease,Rate,2019,5179.65117617335,6193.6366083,4222.91736477
Incidence,Canada,Both,95+ years,Ischemic heart disease,Rate,2019,5279.1895205460505,6285.171842452154,4229.214172231899
Incidence,Canada,Male,75-84 years,Ischemic heart disease,Number,2019,15928.826991479129,19904.34833463455,12573.24036772688
Incidence,Canada,Female,75-84 years,Ischemic heart disease,Number,2019,12673.157236324683,16515.436495083082,9629.42565186826
Incidence,Canada,Both,75-84 years,Ischemic heart disease,Number,2019,28601.98422780381,36331.42624900676,22325.395569980534
Incidence,Canada,Male,75-84 years,Ischemic heart disease,Percent,2019,0.003410618447137742,0.0044135301434424425,0.0025994822670249887
Incidence,Canada,Female,75-84 years,Ischemic heart disease,Percent,2019,0.002403485875395761,0.0031947583364544227,0.0017510752980280885
Incidence,Canada,Both,75-84 years,Ischemic heart disease,Percent,2019,0.0028759785143733087,0.003741589981757622,0.0021690434877600574
Incidence,Canada,Male,75-84 years,Ischemic heart disease,Rate,2019,1789.4744471965266,2236.0920080292617,1412.5015212069823
Incidence,Canada,Female,75-84 years,Ischemic heart disease,Rate,2019,1187.0884876537787,1546.9929210454497,901.9836273542415
Incidence,Canada,Both,75-84 years,Ischemic heart disease,Rate,2019,1460.9820712797289,1855.8000015335404,1140.375520879515
Incidence,Canada,Female,<70 years,Total cancers,Rate,2019,833.749546544048,1039.874636205312,689.3847766879396
Incidence,Canada,Both,<70 years,Total cancers,Rate,2019,1096.1384687875986,1373.4195536747045,901.335503462512
Incidence,Canada,Male,20-54 years,Ischemic heart disease,Number,2019,12128.274794380515,14976.102529941407,9809.956456848895
Incidence,Canada,Female,20-54 years,Ischemic heart disease,Number,2019,5680.452969502112,7000.858593166508,4650.970066439217
Incidence,Canada,Both,20-54 years,Ischemic heart disease,Number,2019,17808.72776388263,21728.91960171779,14462.679417143441
Incidence,Canada,Male,20-54 years,Ischemic heart disease,Percent,2019,0.00031035063578415675,0.0003851394991858869,0.00024370468983468115
Incidence,Canada,Female,20-54 years,Ischemic heart disease,Percent,2019,0.00012411922016107585,0.00015451693097504973,9.96429916020065e-05
Incidence,Canada,Both,20-54 years,Ischemic heart disease,Percent,2019,0.00020986541587722713,0.0002600021736712584,0.000166022209170366
Incidence,Canada,Male,20-54 years,Ischemic heart disease,Rate,2019,147.11008301446282,181.6528503652953,118.99000749916787
Incidence,Canada,Female,20-54 years,Ischemic heart disease,Rate,2019,67.87414930319186,83.6513080830535,55.57314502717213
Incidence,Canada,Both,20-54 years,Ischemic heart disease,Rate,2019,107.19464198713474,130.7911372645723,87.05404242517294
Incidence,Canada,Male,55-89 years,Ischemic heart disease,Number,2019,61210.14922573691,71280.82865304718,52389.91848886975
Incidence,Canada,Female,55-89 years,Ischemic heart disease,Number,2019,38502.2487371317,44706.836903469426,32523.8025385369
Incidence,Canada,Both,55-89 years,Ischemic heart disease,Number,2019,99712.3979628686,115106.88679952348,85571.87213003862
Incidence,Canada,Male,55-89 years,Ischemic heart disease,Percent,2019,0.0023223030383295517,0.0027337970071633338,0.0019356739848025316
Incidence,Canada,Female,55-89 years,Ischemic heart disease,Percent,2019,0.0013569954888111731,0.0016052998530970484,0.0011190140843596785
Incidence,Canada,Both,55-89 years,Ischemic heart disease,Percent,2019,0.0018216577572354802,0.0021263908874022915,0.0015290576827163003
Incidence,Canada,Male,55-89 years,Ischemic heart disease,Rate,2019,1121.9381970489894,1306.5265384050351,960.2696846266086
Incidence,Canada,Female,55-89 years,Ischemic heart disease,Rate,2019,642.1059527821758,745.5805062652069,542.4027920989001
Incidence,Canada,Both,55-89 years,Ischemic heart disease,Rate,2019,870.6988580029391,1005.1251091357802,747.2223400799525
Incidence,Canada,Male,60-89 years,Ischemic heart disease,Number,2019,53169.299125418125,61292.93229029057,45492.44768269003
Incidence,Canada,Female,60-89 years,Ischemic heart disease,Number,2019,35279.75656428821,41150.48914602556,29621.0582989326
Incidence,Canada,Both,60-89 years,Ischemic heart disease,Number,2019,88449.05568970632,101572.27530535538,76076.11350525766
Incidence,Canada,Male,60-89 years,Ischemic heart disease,Percent,2019,0.002611072579024331,0.0030810310836164993,0.002156563938281144
Incidence,Canada,Female,60-89 years,Ischemic heart disease,Percent,2019,0.001601077412836962,0.0018852734606703868,0.001306706214637317
Incidence,Canada,Both,60-89 years,Ischemic heart disease,Percent,2019,0.0020858964202428868,0.0024282372028835405,0.0017280875917284003
Incidence,Canada,Male,60-89 years,Ischemic heart disease,Rate,2019,1288.9050290247894,1485.834306114904,1102.8064233563507
Incidence,Canada,Female,60-89 years,Ischemic heart disease,Rate,2019,764.0401707105907,891.1803769014473,641.4919104700865
Incidence,Canada,Both,60-89 years,Ischemic heart disease,Rate,2019,1011.6928217599354,1161.7980657334606,870.1693572701473
Incidence,Canada,Male,65-89 years,Ischemic heart disease,Number,2019,43180.29057203759,49939.73085594788,36442.36496501112
Incidence,Canada,Female,65-89 years,Ischemic heart disease,Number,2019,30727.486803798638,36233.43570199871,25541.482632078667
Incidence,Canada,Both,65-89 years,Ischemic heart disease,Number,2019,73907.77737583622,85196.68190158186,62214.49862316378
Incidence,Canada,Male,65-89 years,Ischemic heart disease,Percent,2019,0.0029159256449172105,0.003438199370490921,0.0023887210677361248
Incidence,Canada,Female,65-89 years,Ischemic heart disease,Percent,2019,0.001890297011402478,0.0022560047089260184,0.0015265822467933528
Incidence,Canada,Both,65-89 years,Ischemic heart disease,Percent,2019,0.0023789206069560493,0.0027923678279998584,0.001943603126899553
Incidence,Canada,Male,65-89 years,Ischemic heart disease,Rate,2019,1482.5164241829727,1714.5894627481725,1251.1820527600894
Incidence,Canada,Female,65-89 years,Ischemic heart disease,Rate,2019,918.687628466895,1083.303991921716,763.6369435814698
Incidence,Canada,Both,65-89 years,Ischemic heart disease,Rate,2019,1181.1353641861044,1361.5456651274249,994.2626757025381
Incidence,Canada,Male,70-89 years,Ischemic heart disease,Number,2019,32336.49685873807,37995.6089298841,27134.831488365042
Incidence,Canada,Female,70-89 years,Ischemic heart disease,Number,2019,24975.854779493024,30116.15513899392,20398.003296603958
Incidence,Canada,Both,70-89 years,Ischemic heart disease,Number,2019,57312.351638231085,67399.91017871957,47949.934351124626
Incidence,Canada,Male,70-89 years,Ischemic heart disease,Percent,2019,0.0032537905640327817,0.0038860253103060326,0.0026651783734433503
Incidence,Canada,Female,70-89 years,Ischemic heart disease,Percent,2019,0.002230176874506851,0.0027030850525865987,0.0017625272068030509
Incidence,Canada,Both,70-89 years,Ischemic heart disease,Percent,2019,0.002711078522032304,0.003268413735335256,0.002196151549661401
Incidence,Canada,Male,70-89 years,Ischemic heart disease,Rate,2019,1695.6709837057392,1992.425210810218,1422.904484785957
Incidence,Canada,Female,70-89 years,Ischemic heart disease,Rate,2019,1102.305577663385,1329.1719574997733,900.2627940287482
Incidence,Canada,Both,70-89 years,Ischemic heart disease,Rate,2019,1373.4792148481852,1615.225567735283,1149.1107292249535
Incidence,Canada,Male,75-94 years,Ischemic heart disease,Number,2019,24491.98486523453,28979.066796596926,20599.991246259135
Incidence,Canada,Female,75-94 years,Ischemic heart disease,Number,2019,23150.51797751387,27473.76395621921,19322.576348341536
Incidence,Canada,Both,75-94 years,Ischemic heart disease,Number,2019,47642.5028427484,55752.38382591646,40164.425363193885
Incidence,Canada,Male,75-94 years,Ischemic heart disease,Percent,2019,0.0038592830445762097,0.004643210705446482,0.0031916802572043586
Incidence,Canada,Female,75-94 years,Ischemic heart disease,Percent,2019,0.0029399795271223997,0.0035385641428476344,0.002382480006589214
Incidence,Canada,Both,75-94 years,Ischemic heart disease,Percent,2019,0.00334970043842969,0.004010859244022066,0.002761029247077238
Incidence,Canada,Male,75-94 years,Ischemic heart disease,Rate,2019,2089.658122502748,2472.4963144990325,1757.592913277292
Incidence,Canada,Female,75-94 years,Ischemic heart disease,Rate,2019,1507.474643255439,1788.9881582352978,1258.2134842850814
Incidence,Canada,Both,75-94 years,Ischemic heart disease,Rate,2019,1759.4722886266884,2058.976093056154,1483.3014472057876
Incidence,Canada,Male,<70 years,Ischemic heart disease,Number,2019,41057.07118512052,48980.465946048535,33798.61967000881
Incidence,Canada,Female,<70 years,Ischemic heart disease,Number,2019,19268.872170262828,23448.583426080768,15591.348276422457
Incidence,Canada,Both,<70 years,Ischemic heart disease,Number,2019,60325.94335538334,71773.62298192164,49389.73426333017
Incidence,Canada,Male,<70 years,Ischemic heart disease,Percent,2019,0.000508207210108598,0.00061167227416858,0.00041910406461554995
Incidence,Canada,Female,<70 years,Ischemic heart disease,Percent,2019,0.00022303096047042857,0.0002716385092937583,0.0001798414627583624
Incidence,Canada,Both,<70 years,Ischemic heart disease,Percent,2019,0.0003608078546300812,0.00043377871622327194,0.0002957539360428709
Incidence,Canada,Male,<70 years,Ischemic heart disease,Rate,2019,257.19295302729154,306.8273092475808,211.72398688599617
Incidence,Canada,Female,<70 years,Ischemic heart disease,Rate,2019,119.97966816104616,146.0050818464381,97.08117713684277
Incidence,Canada,Both,<70 years,Ischemic heart disease,Rate,2019,188.37938772943454,224.1269742406957,154.2289665631121
Incidence,Canada,Male,<5 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Female,<5 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Both,<5 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Male,<5 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Female,<5 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Both,<5 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Male,<5 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Female,<5 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Both,<5 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Male,1-4 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Female,1-4 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Both,1-4 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Male,1-4 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Female,1-4 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Both,1-4 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Male,1-4 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Female,1-4 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Both,1-4 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Male,5-9 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Female,5-9 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Both,5-9 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Male,5-9 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Female,5-9 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Both,5-9 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Male,5-9 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Female,5-9 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Both,5-9 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Male,10-14 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Female,10-14 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Both,10-14 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Male,10-14 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Female,10-14 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Both,10-14 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Male,10-14 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Female,10-14 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Both,10-14 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Male,15-19 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Female,15-19 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Both,15-19 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Male,15-19 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Female,15-19 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Both,15-19 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Male,15-19 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Female,15-19 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Both,15-19 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Male,20-24 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Female,20-24 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Both,20-24 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Male,20-24 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Female,20-24 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Both,20-24 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Male,20-24 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Female,20-24 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Both,20-24 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Male,25-29 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Female,25-29 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Both,25-29 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
Incidence,Canada,Male,25-29 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Female,25-29 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Both,25-29 years,Alzheimer's disease and other dementias,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Male,25-29 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Female,25-29 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Both,25-29 years,Alzheimer's disease and other dementias,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Male,30-34 years,Alzheimer's disease and other dementias,Number,2019,0.0,0.0,0.0
